TF_id,TG_id,Index
b2531,b1681,1
b2531,b1682,1
b2531,b1683,1
b2531,b1706,1
b2531,b2529,1
b2531,b2530,1
b2531,b2630,1
b2531,b2631,1
b2531,b2673,1
b2531,b2674,1
b2531,b3414,1
b2980,b2976,1
b2980,b4467,1
b2980,b2975,1
b2980,b2977,1
b2980,b4468,1
b2980,b2979,1
b3516,b0674,1
b3516,b3966,1
b3516,b4131,1
b3516,b4132,1
b3516,b1237,1
b3516,b2741,1
b3516,b0439,1
b3516,b3967,1
b3516,b1333,1
b3516,b3510,1
b3516,b3509,1
b3516,b3508,1
b3516,b1493,1
b3516,b3511,1
b3516,b3512,1
b3516,b0451,1
b3516,b3507,1
b3516,b3506,1
b3516,b0450,1
b3516,b3513,1
b3516,b3514,1
b3516,b3515,1
b3516,b3517,1
b3516,b0485,1
b3516,b0486,1
b3516,b1492,1
b3516,b1497,1
b3516,b1498,1
b3516,b1583,1
b3516,b1584,1
b3516,b1634,1
b3515,b3510,1
b3515,b3509,1
b3515,b3508,1
b3515,b1493,1
b3515,b3512,1
b3515,b3507,1
b3515,b3506,1
b3515,b3513,1
b3515,b3514,1
b3515,b3516,1
b3515,b3517,1
b3515,b1492,1
b0346,b0352,1
b0346,b0347,1
b0346,b0348,1
b0346,b0349,1
b0346,b0350,1
b0346,b0351,1
b3422,b4475,1
b3422,b3421,1
b1130,b3359,1
b1130,b1275,1
b1130,b2344,1
b1130,b3429,1
b1130,b3432,1
b1130,b3430,1
b1130,b3428,1
b1130,b3431,1
b1130,b0154,1
b1130,b3939,1
b1130,b3940,1
b1130,b0677,1
b1130,b0565,1
b1130,b1129,1
b1130,b4005,1
b1130,b4006,1
b1130,b3035,1
b1130,b3037,1
b1130,b3038,1
b1130,b1609,1
b1130,b3571,1
b1130,b3510,1
b1130,b3509,1
b1130,b3508,1
b1130,b3511,1
b1130,b3512,1
b1130,b0463,1
b1130,b0462,1
b1130,b0622,1
b1130,b4241,1
b1130,b3515,1
b1130,b4242,1
b1130,b0557,1
b1130,b0841,1
b1130,b0881,1
b1130,b1006,1
b1130,b1007,1
b1130,b1008,1
b1130,b1009,1
b1130,b1010,1
b1130,b1011,1
b1130,b1012,1
b1130,b1160,1
b1130,b1499,1
b1130,b1500,1
b1130,b1501,1
b1130,b1608,1
b1130,b1641,1
b1130,b1826,1
b1130,b2777,1
b1130,b3207,1
b1130,b3227,1
b1221,b4123,1
b1221,b0886,1
b1221,b1241,1
b1221,b4139,1
b1221,b0827,1
b1221,b0826,1
b1221,b3368,1
b1221,b0894,1
b1221,b0895,1
b1221,b0896,1
b1221,b4079,1
b1221,b4154,1
b1221,b4153,1
b1221,b4152,1
b1221,b4151,1
b1221,b4122,1
b1221,b0972,1
b1221,b0973,1
b1221,b0974,1
b1221,b0975,1
b1221,b0976,1
b1221,b0977,1
b1221,b1224,1
b1221,b1225,1
b1221,b1227,1
b1221,b1226,1
b1221,b1223,1
b1221,b3365,1
b1221,b3367,1
b1221,b3366,1
b1221,b1335,1
b1221,b0903,1
b1221,b0871,1
b1221,b1256,1
b1221,b4138,1
b1221,b1474,1
b1221,b1475,1
b1221,b1476,1
b1221,b0904,1
b1221,b4039,1
b1221,b4040,1
b1221,b0887,1
b1221,b3481,1
b1221,b2277,1
b1221,b2284,1
b1221,b4070,1
b1221,b2996,1
b1221,b2995,1
b1221,b2994,1
b1221,b2993,1
b1221,b2992,1
b1221,b2991,1
b1221,b2990,1
b1221,b0997,1
b1221,b0996,1
b1221,b4071,1
b1221,b4072,1
b1221,b4073,1
b1221,b4074,1
b1221,b4075,1
b1221,b4076,1
b1221,b2194,1
b1221,b2195,1
b1221,b2196,1
b1221,b2197,1
b1221,b2199,1
b1221,b2200,1
b1221,b2201,1
b1221,b2202,1
b1221,b2203,1
b1221,b2204,1
b1221,b2205,1
b1221,b2206,1
b1221,b2208,1
b1221,b3476,1
b1221,b3477,1
b1221,b3478,1
b1221,b3479,1
b1221,b3480,1
b1221,b2288,1
b1221,b2287,1
b1221,b2286,1
b1221,b2285,1
b1221,b2283,1
b1221,b2282,1
b1221,b2281,1
b1221,b2280,1
b1221,b2279,1
b1221,b2278,1
b1221,b2276,1
b1221,b2207,1
b1221,b2198,1
b1221,b0998,1
b1221,b2711,1
b1221,b0034,1
b1221,b0613,1
b1221,b0614,1
b1221,b0615,1
b1221,b0616,1
b1221,b0618,1
b1221,b0619,1
b1221,b0620,1
b1221,b0872,1
b1221,b0873,1
b1221,b1501,1
b1221,b1587,1
b1221,b1588,1
b1221,b1589,1
b1221,b1590,1
b1221,b1591,1
b1221,b1669,1
b1221,b1670,1
b1221,b1671,1
b1221,b1672,1
b1221,b1673,1
b1221,b1674,1
b1221,b1796,1
b1221,b1797,1
b1221,b2710,1
b1221,b2997,1
b1221,b4124,1
b1221,b4125,1
b1221,b4209,1
b2193,b3368,1
b2193,b4079,1
b2193,b0972,1
b2193,b0973,1
b2193,b0974,1
b2193,b0975,1
b2193,b0976,1
b2193,b0977,1
b2193,b3365,1
b2193,b3367,1
b2193,b3366,1
b2193,b0871,1
b2193,b1474,1
b2193,b1475,1
b2193,b1476,1
b2193,b4070,1
b2193,b4071,1
b2193,b4072,1
b2193,b4073,1
b2193,b4074,1
b2193,b4075,1
b2193,b4076,1
b2193,b2194,1
b2193,b2195,1
b2193,b2196,1
b2193,b2197,1
b2193,b2199,1
b2193,b2200,1
b2193,b2201,1
b2193,b2202,1
b2193,b2203,1
b2193,b2204,1
b2193,b2205,1
b2193,b2206,1
b2193,b2208,1
b2193,b2207,1
b2193,b2198,1
b2193,b2711,1
b2193,b0872,1
b2193,b0873,1
b2193,b1501,1
b2193,b1669,1
b2193,b1670,1
b2193,b1671,1
b2193,b1672,1
b2193,b1673,1
b2193,b1674,1
b2193,b1796,1
b2193,b1797,1
b2193,b2710,1
b2193,b4209,1
b1399,b1387,1
b1399,b1388,1
b1399,b1389,1
b1399,b1390,1
b1399,b1391,1
b1399,b1392,1
b1399,b1393,1
b1399,b1394,1
b1399,b1395,1
b1399,b1396,1
b1399,b1397,1
b1399,b1398,1
b1399,b1400,1
b2369,b2470,1
b2369,b3512,1
b2369,b2370,1
b2369,b3513,1
b2369,b3514,1
b2369,b2367,1
b2369,b1499,1
b2369,b1500,1
b2369,b1501,1
b2369,b2083,1
b2369,b2085,1
b2369,b2368,1
b2369,b2371,1
b2369,b2372,1
b2369,b2373,1
b2369,b2374,1
b2369,b2375,1
b2684,b2685,1
b2684,b2686,1
b2684,b0463,1
b2684,b0462,1
b3237,b2307,1
b3237,b2818,1
b3237,b3959,1
b3237,b3958,1
b3237,b3359,1
b3237,b0273,1
b3237,b3172,1
b3237,b4254,1
b3237,b3390,1
b3237,b0112,1
b3237,b0032,1
b3237,b0033,1
b3237,b2313,1
b3237,b0839,1
b3237,b0095,1
b3237,b3212,1
b3237,b3213,1
b3237,b4077,1
b3237,b2306,1
b3237,b3168,1
b3237,b3633,1
b3237,b0889,1
b3237,b3169,1
b3237,b1723,1
b3237,b3164,1
b3237,b3165,1
b3237,b2471,1
b3237,b3166,1
b3237,b3167,1
b3237,b3170,1
b3237,b3960,1
b3237,b0923,1
b3237,b4246,1
b3237,b3957,1
b3237,b0812,1
b3237,b3214,1
b3237,b2669,1
b3237,b0045,1
b3237,b0864,1
b3237,b0863,1
b3237,b0862,1
b3237,b0861,1
b3237,b0860,1
b3237,b0854,1
b3237,b1301,1
b3237,b2309,1
b3237,b2308,1
b3237,b0300,1
b3237,b0874,1
b3237,b1605,1
b3237,b1744,1
b3237,b1745,1
b3237,b1746,1
b3237,b1747,1
b3237,b1748,1
b3237,b1967,1
b3237,b2298,1
b3237,b2462,1
b3237,b3151,1
b3237,b3211,1
b0566,b2215,1
b0566,b0929,1
b1187,b2316,1
b1187,b0954,1
b1187,b2323,1
b1187,b3255,1
b1187,b3256,1
b1187,b1091,1
b1187,b3845,1
b1187,b3846,1
b1187,b2344,1
b1187,b4018,1
b1187,b1092,1
b1187,b1093,1
b1187,b3495,1
b1187,b1288,1
b1187,b1805,1
b1187,b0185,1
b1187,b3081,1
b1187,b0221,1
b1187,b0443,1
b1187,b2341,1
b1187,b2342,1
b1916,b0094,1
b1916,b0093,1
b1916,b0095,1
b1916,b3995,1
b1916,b3515,1
b1916,b0953,1
b1916,b1707,1
b4018,b4015,1
b4018,b4014,1
b4018,b4016,1
b3702,b1415,1
b3702,b3701,1
b3702,b2507,1
b3702,b2508,1
b3702,b2234,1
b3702,b2235,1
b3702,b3863,1
b3702,b3700,1
b3702,b2616,1
b3702,b3461,1
b3702,b0779,1
b3702,b2236,1
b0676,b1738,1
b0676,b1737,1
b0676,b1736,1
b0676,b1735,1
b0676,b1734,1
b0676,b4400,1
b0676,b2417,1
b0676,b4312,1
b0676,b3729,1
b0676,b1817,1
b0676,b1818,1
b0676,b1819,1
b0676,b0677,1
b0676,b0678,1
b0676,b0675,1
b0676,b0679,1
b0676,b4399,1
b0676,b2415,1
b0676,b2416,1
b0676,b3730,1
b0676,b4397,1
b0676,b4398,1
b0676,b3408,1
b0676,b3409,1
b0676,b2943,1
b0676,b1733,1
b0676,b3410,1
b0676,b0681,1
b0676,b0682,1
b0676,b1061,1
b0676,b1497,1
b0676,b1498,1
b0676,b1501,1
b0676,b2457,1
b0676,b2458,1
b0676,b2459,1
b0676,b2460,1
b0676,b2461,1
b0676,b2462,1
b0676,b4309,1
b0676,b4310,1
b0676,b4311,1
b2709,b2711,1
b2709,b2710,1
b0571,b0432,1
b0571,b0431,1
b0571,b0430,1
b0571,b0429,1
b0571,b0428,1
b0571,b0575,1
b0571,b0570,1
b0571,b0572,1
b0571,b0573,1
b0571,b0574,1
b0571,b1970,1
b0730,b0731,1
b0730,b0732,1
b0162,b3126,1
b0162,b3124,1
b0162,b3125,1
b0162,b3128,1
b0162,b3127,1
b0162,b2787,1
b0162,b2788,1
b0162,b2789,1
b4089,b4090,1
b4089,b4085,1
b4089,b4086,1
b4089,b4087,1
b4089,b4088,1
b4046,b1859,1
b4046,b0296,1
b4046,b1178,1
b4046,b1857,1
b4046,b1858,1
b4046,b1973,1
b4046,b4506,1
b1014,b1015,1
b1735,b1738,1
b1735,b1737,1
b1735,b1736,1
b1735,b1734,1
b1735,b1733,1
b2664,b0469,1
b2664,b3389,1
b2664,b0112,1
b2664,b4133,1
b2664,b2751,1
b2664,b0526,1
b2664,b1102,1
b2664,b2662,1
b2664,b1761,1
b2664,b4004,1
b2664,b1215,1
b2664,b2149,1
b2664,b0635,1
b2664,b0088,1
b2664,b3661,1
b2664,b0052,1
b2664,b0525,1
b2664,b0467,1
b2664,b0497,1
b2664,b4200,1
b2664,b1886,1
b2664,b0113,1
b2664,b3061,1
b2664,b3698,1
b2664,b2661,1
b2664,b2663,1
b2664,b2502,1
b2664,b2237,1
b2664,b3818,1
b2664,b3214,1
b2664,b3284,1
b2664,b2078,1
b2664,b1020,1
b2664,b1216,1
b2664,b2808,1
b2664,b4090,1
b2664,b3858,1
b2664,b3873,1
b2664,b3909,1
b2664,b1429,1
b2664,b3507,1
b2664,b0139,1
b2664,b2111,1
b2664,b2112,1
b2664,b2124,1
b2664,b1235,1
b2664,b4268,1
b2664,b1103,1
b2664,b3515,1
b2664,b3516,1
b2664,b0141,1
b2664,b2660,1
b2664,b1217,1
b2664,b1218,1
b2664,b2041,1
b2664,b1212,1
b2664,b4461,1
b2664,b2602,1
b2664,b4304,1
b2664,b3060,1
b2664,b3078,1
b2664,b0468,1
b2664,b2604,1
b2664,b4487,1
b2664,b0186,1
b2664,b0940,1
b2664,b0942,1
b2664,b0943,1
b2664,b0964,1
b2664,b0965,1
b2664,b1060,1
b2664,b1168,1
b2664,b1177,1
b2664,b1178,1
b2664,b1196,1
b2664,b1202,1
b2664,b1213,1
b2664,b1248,1
b2664,b1312,1
b2664,b1375,1
b2664,b1428,1
b2664,b1499,1
b2664,b1500,1
b2664,b1518,1
b2664,b1519,1
b2664,b1542,1
b2664,b1544,1
b2664,b1668,1
b2664,b1760,1
b2664,b1781,1
b2664,b1820,1
b2664,b1974,1
b2664,b2273,1
b2664,b2274,1
b2664,b2293,1
b2664,b2294,1
b2664,b2332,1
b2664,b2339,1
b2664,b2347,1
b2664,b2372,1
b2664,b2373,1
b2664,b2382,1
b2664,b2603,1
b2664,b2647,1
b2664,b2659,1
b2664,b2670,1
b2664,b2760,1
b2664,b3010,1
b2664,b3023,1
b2664,b3024,1
b2664,b3216,1
b2664,b4161,1
b2664,b4162,1
b2664,b4199,1
b2664,b4249,1
b2664,b4251,1
b2664,b4267,1
b2664,b4364,1
b2664,b4365,1
b3512,b0432,1
b3512,b0431,1
b3512,b0430,1
b3512,b0429,1
b3512,b0428,1
b3512,b0179,1
b3512,b1923,1
b3512,b3212,1
b3512,b3213,1
b3512,b2029,1
b3512,b0178,1
b3512,b0181,1
b3512,b0889,1
b3512,b4177,1
b3512,b1951,1
b3512,b0180,1
b3512,b3510,1
b3512,b3509,1
b3512,b3508,1
b3512,b1493,1
b3512,b3511,1
b3512,b3214,1
b3512,b4056,1
b3512,b4057,1
b3512,b3513,1
b3512,b3514,1
b3512,b3515,1
b3512,b3516,1
b3512,b1492,1
b3512,b3491,1
b3438,b1850,1
b3438,b1851,1
b3438,b4268,1
b3438,b3415,1
b3438,b4265,1
b3438,b3437,1
b3438,b4476,1
b3438,b3413,1
b3438,b3414,1
b3438,b4264,1
b3438,b4266,1
b3438,b4267,1
b4264,b4268,1
b4264,b4265,1
b4264,b3437,1
b4264,b4476,1
b4264,b4266,1
b4264,b4267,1
b3094,b1521,1
b3094,b4322,1
b3094,b3091,1
b3094,b3093,1
b3094,b4323,1
b3094,b4324,1
b3094,b4357,1
b3094,b4358,1
b3094,b3092,1
b4324,b1617,1
b4324,b4322,1
b4324,b1616,1
b4324,b4321,1
b4324,b3094,1
b4324,b4323,1
b4324,b1615,1
b4324,b4357,1
b4324,b4358,1
b1618,b1617,1
b1618,b1616,1
b1618,b1615,1
b4191,b4194,1
b4191,b4195,1
b4191,b4192,1
b4191,b4193,1
b4191,b4196,1
b4191,b4197,1
b4191,b4198,1
b4393,b1704,1
b4393,b0388,1
b4393,b0390,1
b4393,b3161,1
b4393,b1260,1
b4393,b1261,1
b4393,b1262,1
b4393,b1263,1
b4393,b1264,1
b4393,b0389,1
b3418,b4036,1
b3418,b4034,1
b3418,b4033,1
b3418,b4032,1
b3418,b4035,1
b3418,b4037,1
b3418,b3417,1
b3418,b3416,1
b3418,b0403,1
b3418,b3571,1
b0113,b0114,1
b0113,b0115,1
b0113,b0432,1
b0113,b0431,1
b0113,b0430,1
b0113,b0429,1
b0113,b0428,1
b0113,b0092,1
b0113,b0096,1
b0113,b4291,1
b0113,b4290,1
b0113,b4289,1
b0113,b4288,1
b0113,b4287,1
b0113,b0094,1
b0113,b0084,1
b0113,b0093,1
b0113,b0089,1
b0113,b0095,1
b0113,b0154,1
b0113,b0460,1
b0113,b0116,1
b0113,b0087,1
b0113,b0091,1
b0113,b0088,1
b0113,b0085,1
b0113,b0086,1
b0113,b0090,1
b0113,b1109,1
b0113,b1702,1
b0113,b0081,1
b0113,b0082,1
b0113,b0083,1
b0113,b1703,1
b0113,b2579,1
b0113,b0461,1
b0113,b2976,1
b0113,b4467,1
b0113,b2975,1
b0113,b2977,1
b0113,b4468,1
b0113,b2979,1
b4480,b1891,1
b4480,b1892,1
b4480,b3212,1
b4480,b3213,1
b4480,b3764,1
b4480,b3214,1
b1642,b4293,1
b1642,b4292,1
b1642,b0076,1
b1642,b3335,1
b1642,b3995,1
b1642,b3334,1
b1642,b0622,1
b1642,b4302,1
b1642,b4304,1
b1642,b4305,1
b1642,b4337,1
b1642,b2754,1
b1642,b0953,1
b1642,b0938,1
b1642,b1182,1
b1642,b1388,1
b1642,b1389,1
b1642,b1390,1
b1642,b1391,1
b1642,b1392,1
b1642,b1393,1
b1642,b1394,1
b1642,b1395,1
b1642,b1396,1
b1642,b1397,1
b1642,b1398,1
b1642,b2755,1
b1642,b2756,1
b1642,b2757,1
b1642,b2758,1
b1642,b2759,1
b1642,b2760,1
b1642,b3324,1
b1642,b3325,1
b1642,b3326,1
b1642,b3327,1
b1642,b3328,1
b1642,b3329,1
b1642,b3330,1
b1642,b3331,1
b1642,b3332,1
b1642,b3333,1
b1642,b4300,1
b1642,b4301,1
b1642,b4303,1
b1642,b4336,1
b1642,b4565,1
b3025,b3702,1
b3025,b4314,1
b3025,b4316,1
b3025,b4317,1
b3025,b4318,1
b3025,b4319,1
b3025,b4320,1
b3025,b1891,1
b3025,b1892,1
b3025,b4315,1
b3025,b3026,1
b3025,b1384,1
b1499,b0980,1
b1499,b0972,1
b1499,b0973,1
b1499,b0974,1
b1499,b0975,1
b1499,b0976,1
b1499,b0977,1
b1499,b0020,1
b1499,b0979,1
b1499,b0978,1
b1499,b3512,1
b1499,b3922,1
b1499,b3923,1
b1499,b3507,1
b1499,b3506,1
b1499,b3513,1
b1499,b3514,1
b1499,b3515,1
b1499,b1500,1
b0064,b0062,1
b0064,b0063,1
b0064,b0061,1
b0064,b2841,1
b0064,b1901,1
b0064,b1900,1
b0064,b4460,1
b0064,b0396,1
b0064,b3565,1
b0064,b3564,1
b0064,b2840,1
b0064,b4231,1
b0064,b4227,1
b0064,b4485,1
b0064,b4230,1
b0064,b1497,1
b0064,b1498,1
b3905,b3906,1
b3905,b3907,1
b3905,b3902,1
b3905,b3903,1
b3905,b3904,1
b4118,b4119,1
b4118,b4120,1
b3934,b2143,1
b3934,b4382,1
b3934,b4383,1
b3934,b4381,1
b3934,b4384,1
b3934,b2964,1
b3934,b3363,1
b3934,b3461,1
b3934,b0411,1
b3934,b3831,1
b3934,b2393,1
b3934,b1036,1
b2808,b2904,1
b2808,b2905,1
b2808,b2903,1
b0995,b3708,1
b0995,b3709,1
b0995,b3510,1
b0995,b3509,1
b0995,b3508,1
b0995,b0997,1
b0995,b0996,1
b0995,b0998,1
b0995,b3516,1
b0995,b3517,1
b3131,b3135,1
b3131,b3137,1
b3131,b3138,1
b3131,b3139,1
b3131,b3132,1
b3131,b3133,1
b3131,b3134,1
b3131,b3136,1
b3131,b3140,1
b3131,b3141,1
b3226,b4312,1
b3226,b3225,1
b3226,b4279,1
b3226,b3224,1
b3226,b3221,1
b3226,b3222,1
b3226,b3223,1
b3226,b4280,1
b3226,b4309,1
b3226,b4310,1
b3226,b4311,1
b2213,b2212,1
b2213,b2068,1
b2213,b4187,1
b3973,b0774,1
b3973,b0775,1
b3973,b0777,1
b3973,b0778,1
b3973,b0776,1
b0840,b4382,1
b0840,b4383,1
b0840,b4381,1
b0840,b4384,1
b0840,b2964,1
b0840,b0411,1
b2151,b0759,1
b2151,b0757,1
b2151,b2837,1
b2151,b0758,1
b2151,b2149,1
b2151,b2150,1
b2151,b2148,1
b2151,b0756,1
b2151,b2943,1
b2837,b0759,1
b2837,b0757,1
b2837,b2151,1
b2837,b0758,1
b2837,b2149,1
b2837,b2150,1
b2837,b2148,1
b2837,b0756,1
b2837,b2943,1
b3423,b2241,1
b3423,b2242,1
b3423,b2243,1
b3423,b3426,1
b3423,b3927,1
b3423,b3926,1
b3423,b2239,1
b3423,b2240,1
b3423,b3925,1
b0345,b0342,1
b0345,b0343,1
b0345,b0344,1
b4043,b0092,1
b4043,b3066,1
b4043,b0096,1
b4043,b0094,1
b4043,b0084,1
b4043,b0093,1
b4043,b0089,1
b4043,b0095,1
b4043,b0087,1
b4043,b0091,1
b4043,b0088,1
b4043,b0085,1
b4043,b0086,1
b4043,b0090,1
b4043,b0708,1
b4043,b0060,1
b4043,b2821,1
b4043,b2699,1
b4043,b2820,1
b4043,b2819,1
b4043,b2616,1
b4043,b3822,1
b4043,b3067,1
b4043,b3065,1
b4043,b4059,1
b4043,b0958,1
b4043,b1184,1
b4043,b1183,1
b4043,b4058,1
b4043,b0779,1
b4043,b1913,1
b4043,b3813,1
b4043,b0083,1
b4043,b1914,1
b4043,b3645,1
b4043,b0799,1
b4043,b4044,1
b4043,b0800,1
b4043,b0685,1
b4043,b1848,1
b4043,b2009,1
b4043,b2115,1
b4043,b2698,1
b4043,b0225,1
b4043,b0226,1
b4043,b0231,1
b4043,b0232,1
b4043,b0233,1
b4043,b0234,1
b4043,b0890,1
b4043,b1061,1
b4043,b1728,1
b4043,b1741,1
b4043,b1808,1
b4043,b3558,1
b4043,b4347,1
b4043,b1861,1
b4043,b1860,1
b3828,b2551,1
b3828,b2552,1
b3828,b3829,1
b3828,b4019,1
b1658,b0032,1
b1658,b0033,1
b1658,b2313,1
b1658,b2904,1
b1658,b2553,1
b1658,b2551,1
b1658,b2507,1
b1658,b2508,1
b1658,b1207,1
b1658,b4177,1
b1658,b2476,1
b1658,b4005,1
b1658,b0523,1
b1658,b2312,1
b1658,b4006,1
b1658,b0522,1
b1658,b2557,1
b1658,b2499,1
b1658,b2500,1
b1658,b1062,1
b1658,b0945,1
b1658,b2938,1
b1658,b2937,1
b1658,b2311,1
b1658,b1131,1
b1658,b0337,1
b1658,b0336,1
b1658,b1132,1
b1658,b2905,1
b1658,b1849,1
b1658,b2903,1
b3906,b3905,1
b3773,b3774,1
b0564,b0980,1
b0564,b0972,1
b0564,b0973,1
b0564,b0974,1
b0564,b0975,1
b0564,b0976,1
b0564,b0977,1
b0564,b0979,1
b0564,b0978,1
b3743,b3744,1
b3743,b3741,1
b3743,b3742,1
b2220,b2221,1
b2220,b2222,1
b2220,b2223,1
b2220,b2224,1
b0313,b0311,1
b0313,b0312,1
b0313,b0314,1
b3556,b2231,1
b3556,b1237,1
b0338,b0340,1
b0338,b0339,1
b0338,b0341,1
b2364,b2366,1
b2364,b2365,1
b3075,b3076,1
b3075,b3077,1
b0080,b4015,1
b0080,b4014,1
b0080,b0114,1
b0080,b0115,1
b0080,b4016,1
b0080,b1241,1
b0080,b0112,1
b0080,b0311,1
b0080,b0312,1
b0080,b0313,1
b0080,b0314,1
b0080,b3357,1
b0080,b2417,1
b0080,b0733,1
b0080,b0734,1
b0080,b0432,1
b0080,b0431,1
b0080,b0430,1
b0080,b0429,1
b0080,b0428,1
b0080,b3368,1
b0080,b1850,1
b0080,b1851,1
b0080,b2779,1
b0080,b2925,1
b0080,b2167,1
b0080,b2168,1
b0080,b1779,1
b0080,b2927,1
b0080,b1136,1
b0080,b0116,1
b0080,b1817,1
b0080,b1818,1
b0080,b1819,1
b0080,b3599,1
b0080,b3600,1
b0080,b3365,1
b0080,b3367,1
b0080,b3366,1
b0080,b3403,1
b0080,b3916,1
b0080,b2926,1
b0080,b0871,1
b0080,b3956,1
b0080,b1702,1
b0080,b2415,1
b0080,b2416,1
b0080,b1676,1
b0080,b3919,1
b0080,b0113,1
b0080,b1852,1
b0080,b0315,1
b0080,b1276,1
b0080,b1531,1
b0080,b1530,1
b0080,b2712,1
b0080,b1532,1
b0080,b0070,1
b0080,b3601,1
b0080,b3612,1
b0080,b3613,1
b0080,b3614,1
b0080,b0118,1
b0080,b4233,1
b0080,b2388,1
b0080,b0331,1
b0080,b0333,1
b0080,b0334,1
b0080,b0335,1
b0080,b1037,1
b0080,b1038,1
b0080,b1039,1
b0080,b1040,1
b0080,b1780,1
b0080,b2097,1
b0080,b2980,1
b0080,b2169,1
b0080,b4662,1
b2805,b2800,1
b2805,b2802,1
b2805,b2803,1
b2805,b2799,1
b2805,b2801,1
b2805,b2804,1
b4498,b2094,1
b4498,b2093,1
b4498,b2092,1
b4498,b2091,1
b4498,b2096,1
b4498,b2095,1
b2706,b2703,1
b2706,b2704,1
b2706,b2705,1
b2706,b2708,1
b2706,b2707,1
b2706,b2702,1
b2707,b2703,1
b2707,b2704,1
b2707,b2705,1
b2707,b2706,1
b2707,b2708,1
b2707,b2702,1
b0076,b3721,1
b0076,b3722,1
b0076,b3723,1
b0076,b4133,1
b0076,b0074,1
b0076,b3214,1
b0076,b0071,1
b0076,b0072,1
b0076,b0073,1
b0076,b2754,1
b0076,b0644,1
b0076,b2755,1
b0076,b2756,1
b0076,b2757,1
b0076,b2758,1
b0076,b2759,1
b0076,b2760,1
b0076,b2984,1
b0076,b2985,1
b0076,b4365,1
b0076,b4366,1
b2839,b2838,1
b1530,b1531,1
b1530,b1532,1
b4390,b0750,1
b4390,b2574,1
b4390,b0931,1
b4390,b0751,1
b3753,b1623,1
b3753,b4005,1
b3753,b4006,1
b3753,b3749,1
b3753,b3751,1
b3753,b3750,1
b3753,b3748,1
b3753,b3752,1
b3753,b2065,1
b3753,b2066,1
b4063,b2601,1
b4063,b1611,1
b4063,b3908,1
b4063,b4062,1
b4063,b2600,1
b4063,b4060,1
b4063,b3207,1
b3118,b3117,1
b3118,b3116,1
b3118,b3115,1
b3118,b4471,1
b3118,b3113,1
b3118,b3114,1
b1040,b3661,1
b1040,b0237,1
b1040,b0382,1
b1040,b0385,1
b1040,b1937,1
b1040,b1938,1
b1040,b1922,1
b1040,b1921,1
b1040,b1042,1
b1040,b1004,1
b1040,b1939,1
b1040,b1940,1
b1040,b1003,1
b1040,b1071,1
b1040,b1941,1
b1040,b1942,1
b1040,b1943,1
b1040,b0964,1
b1040,b1037,1
b1040,b1038,1
b1040,b1039,1
b1040,b1041,1
b1040,b1043,1
b1040,b1070,1
b1040,b1920,1
b1040,b3156,1
b1040,b3157,1
b1620,b1621,1
b1620,b1622,1
b1987,b0933,1
b1987,b0368,1
b1987,b0365,1
b1987,b0366,1
b1987,b0367,1
b1987,b0934,1
b1987,b0935,1
b1987,b0936,1
b1987,b0937,1
b2405,b2406,1
b2405,b2407,1
b3569,b0064,1
b3569,b3565,1
b3569,b3564,1
b3569,b4031,1
b3569,b3567,1
b3569,b3568,1
b3569,b3566,1
b0034,b0036,1
b0034,b0037,1
b0034,b0038,1
b0034,b0039,1
b0034,b0040,1
b0034,b0041,1
b0034,b0042,1
b0034,b0043,1
b0034,b0044,1
b0034,b0035,1
b3604,b3603,1
b3604,b3605,1
b3574,b1850,1
b3574,b2241,1
b3574,b2240,1
b3574,b3575,1
b3574,b3576,1
b3574,b3577,1
b3574,b3578,1
b3574,b3579,1
b3574,b3580,1
b3574,b3581,1
b3574,b3582,1
b3574,b3583,1
b3574,b3090,1
b4004,b4003,1
b4004,b3265,1
b4004,b3870,1
b4004,b0811,1
b4004,b3164,1
b4004,b3619,1
b4004,b3461,1
b4004,b3229,1
b4004,b3708,1
b4004,b3709,1
b4004,b2597,1
b4004,b1922,1
b4004,b3710,1
b4004,b4002,1
b4004,b1557,1
b4004,b3515,1
b4004,b3094,1
b4004,b3268,1
b4004,b3283,1
b4004,b3441,1
b4004,b4484,1
b4004,b4402,1
b4116,b3212,1
b4116,b3213,1
b4116,b1493,1
b4116,b4117,1
b4116,b3214,1
b4116,b3516,1
b4116,b3517,1
b4116,b1492,1
b0330,b0331,1
b0330,b0333,1
b0330,b0334,1
b0330,b0335,1
b2537,b2540,1
b2537,b2541,1
b2537,b2542,1
b2537,b2538,1
b2537,b2539,1
b1827,b1850,1
b1827,b1851,1
b0506,b0507,1
b0506,b0504,1
b0506,b0505,1
b0506,b0508,1
b0506,b0509,1
b0506,b0511,1
b0506,b0512,1
b0506,b0513,1
b0506,b0514,1
b0504,b0515,1
b0504,b0516,1
b0504,b0517,1
b1512,b1511,1
b1512,b1513,1
b1512,b1514,1
b1512,b1515,1
b1512,b1516,1
b1512,b1517,1
b1512,b1518,1
b1512,b1519,1
b2079,b2470,1
b2079,b0897,1
b2079,b2078,1
b2079,b2077,1
b2079,b1743,1
b2079,b2074,1
b2079,b2075,1
b2079,b2076,1
b1201,b1198,1
b1201,b1199,1
b1201,b1200,1
b0464,b1891,1
b0464,b1892,1
b0464,b4063,1
b0464,b4062,1
b0464,b1531,1
b0464,b1530,1
b0464,b1532,1
